9/27/2018 9:04,0.017,0.017,1,0.017,6608,6509,1574,0,0,0,0,0,0,0,0,0,0,126,126,0.2,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.07,0,0,0.52,0,0,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.033,0.033,1,0.033,6607,6509,1574,0,0,0,0,0,0,0,0,0,0,126,126,0.2,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.08,0.01,0,0.52,0.01,0,0.52,0,0,0,0,0,0,0,0,11.9,31,4329,3,0,0,3,10934,1.093,164,0,2.629,0,0.2,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.067,0.067,1,0.067,6606,6508,1574,0,0,0,0,0,0,0,0,0,0,126,126,0.2,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0.03,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.08,0.01,0,0.52,0.01,0,0.52,0,0,0,0,0,0,0,0,11.9,31,4329,3,0,0,3,10934,1.093,164,0,2.629,0,0.2,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.083,0.083,1,0.083,6606,6508,1574,0,0,0,0,0,0,0,0,0,0,126,126,0.2,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.08,0.01,0,0.52,0.01,0,0.52,0,0,0,0,0,0,0,0,11.9,31,4329,3,0,0,3,10932,1.093,162,0,2.629,0,0.2,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.1,0.1,1,0.1,6605,6508,1574,0,0,0,0,0,0,0,0,0,0,126,126,0.2,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.08,0.01,0,0.52,0.01,0,0.52,0,0,0,0,0,0,0,0,11.9,31,4329,3,0,0,3,10932,1.093,162,0,2.629,0,0.2,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.117,0.117,1,0.117,6604,6508,1574,0,0,0,0,0,0,0,0,0,0,126,126,0.1,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.08,0.01,0,0.52,0.01,0,0.52,0,0,0,0,0,0,0,0,11.9,31,4329,3,0,0,3,10931,1.093,161,0,2.629,0,0.1,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.133,0.133,1,0.133,6604,6508,1574,0,0,0,0,0,0,0,0,0,0,126,126,0.1,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.08,0.01,0,0.52,0.01,0,0.52,0,0,0,0,0,0,0,0,11.9,16,4329,2,0,0,2,10932,1.093,162,0,2.629,0,0.1,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.15,0.15,1,0.15,6604,6508,1573,0,0,0,0,0,0,0,0,0,0,126,126,0.1,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,0,0.52,0,0,0.52,0,0,0,0,0,0,0,0,11.9,16,4329,2,0,0,2,10932,1.093,162,0,2.629,0,0.1,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.167,0.167,1,0.167,6604,6507,1573,0,0,0,0,0,0,0,0,0,0,126,126,0.1,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,0,0.52,0,0,0.52,0,0,0,0,0,0,0,0,11.9,16,4329,2,0,0,2,10931,1.093,161,0,2.629,0,0.1,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
9/27/2018 9:04,0.183,0.183,1,0.183,6604,6507,1574,0,0,0,0,0,0,0,0,0,0,126,126,0.1,170,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0.02,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0.09,0,0,0.52,0,0,0.52,0,0,0,0,0,0,0,0,11.9,16,4329,2,0,0,2,10931,1.093,161,0,2.629,0,0.1,0,1,0,0,1,0,1,0,0,0,0,0,6632,0,0,0,0,0.02,0,1.39,0,7706.38,7706.38,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01
